st,serotype,study_id,logRR,logRR_lci,logRR_uci,sd_logRR,Comparison
8,1,NCT03896477,0.0963873458302249,0.007005629376790083,0.18113929448254917,0.04397774784681031,PCV13 vs PCV10
10,5,NCT03896477,-0.07910068994902764,-0.16914598145284027,-0.011823065075992968,0.03986585035243403,PCV13 vs PCV10
11,6A,NCT03896477,-0.036017594854159896,-0.1087490531044584,0.01655268080109789,0.03175450221066769,PCV13 vs PCV10
12,7F,NCT03896477,0.014220919072432725,-0.027117933818253115,0.06861250108908669,0.024170556259362257,PCV13 vs PCV10
13,19A,NCT03896477,-0.08958400902878494,-0.1701688684350506,-0.03138582454620083,0.03594835830602498,PCV13 vs PCV10
1,4,CTRI/2022/11/047366,0.034076842113624384,-0.02938428326834408,0.12489174153768455,0.03887817940633394,PCV14 vs PCV13
1,4,CTRI/2023/09/057894,0.008041583539623698,-0.04012684296293438,0.061435959320510866,0.025594720184636127,PCV14 vs PCV13
2,6B,CTRI/2022/11/047366,0.05067759459907473,-0.029781077687856802,0.16234329723951424,0.048488163056741994,PCV14 vs PCV13
2,6B,CTRI/2023/09/057894,-0.019884458476206124,-0.09871359804605932,0.044432792411815726,0.03527542998853996,PCV14 vs PCV13
3,9V,CTRI/2022/11/047366,0.02218023806480396,-0.04885051618652767,0.1061555282233629,0.039117929105556934,PCV14 vs PCV13
3,9V,CTRI/2023/09/057894,-0.017852417585225933,-0.08771535996209788,0.035738991342057734,0.03139297431948163,PCV14 vs PCV13
4,14,CTRI/2022/11/047366,0.014670251845354088,-0.045316085547570426,0.08985733288742308,0.03387734078368374,PCV14 vs PCV13
4,14,CTRI/2023/09/057894,0.0208302178189399,-0.03801634538333938,0.09386074034896012,0.032462618178932416,PCV14 vs PCV13
5,18C,CTRI/2022/11/047366,-0.03882503643097035,-0.13924087459292897,0.03350790429754438,0.04409274758911595,PCV14 vs PCV13
5,18C,CTRI/2023/09/057894,-0.024094952202537545,-0.09881934120113892,0.03350003642513151,0.03324643486713035,PCV14 vs PCV13
6,19F,CTRI/2022/11/047366,-0.03160970008848962,-0.1191471401147549,0.03747287384837262,0.03946168079874954,PCV14 vs PCV13
6,19F,CTRI/2023/09/057894,-0.042494070866863076,-0.1201878065708493,0.015718231838565726,0.034802323144917206,PCV14 vs PCV13
7,23F,CTRI/2022/11/047366,0.029377853291950196,-0.05301979952300473,0.1309562830375467,0.04651257343949374,PCV14 vs PCV13
7,23F,CTRI/2023/09/057894,0.005761140723820279,-0.06628631306568096,0.08491169185956228,0.037795975552437903,PCV14 vs PCV13
