st,serotype,study_id,logRR,logRR_lci,logRR_uci,sd_logRR,Comparison
5,18C,NCT02531373,0,0,0.31708129125459805,0.09935969842812241,PCV15 vs PCV13
5,18C,NCT03620162,0,-0.08131480079229464,0.052306243542303205,0.030303060831908885,PCV15 vs PCV13
5,18C,NCT03692871,0,-0.2159133240797446,0.09136121274035858,0.0764205761844165,PCV15 vs PCV13
5,18C,NCT03885934,0,-0.10348500228855054,0.11829287027219978,0.051062313180380604,PCV15 vs PCV13
5,18C,NCT03893448,0.03697408695155291,0,0.11456147167223309,0.03616997588812515,PCV15 vs PCV13
5,18C,NCT04016714,0.0335637351578959,0,0.10983269965058777,0.035147863038904034,PCV15 vs PCV13
5,18C,NCT04384107,0,-0.06444872034272217,0.06352218130656596,0.029866581285297164,PCV15 vs PCV13
5,18C,NCT02987972_lot1,0.0010855048962397085,-0.02494871595306076,0.07911067894839244,0.026078361456792386,PCV15 vs PCV13
5,18C,NCT02987972_lot2,-0.004523124997118266,-0.08096335571442193,0.02008318307175143,0.026039973428459238,PCV15 vs PCV13
6,19F,NCT01215188,-0.05819503564629902,-0.141599767965668,0,0.040544885820555,PCV15 vs PCV13
6,19F,NCT02037984,-0.03864963810376665,-0.19453613709226805,0.06647823386172674,0.06559544262444983,PCV15 vs PCV13
6,19F,NCT02531373,0.02010229770255223,-0.02405591448537838,0.1589181991916829,0.05036523775081875,PCV15 vs PCV13
6,19F,NCT03620162,0.03675386237428668,-0.003504629640869916,0.12023662264915991,0.03651812880554374,PCV15 vs PCV13
6,19F,NCT03692871,0.007508802315532304,-0.09527178398881042,0.14927216439317212,0.05915676214327182,PCV15 vs PCV13
6,19F,NCT03885934,0.08327558956047332,0,0.21393350642278153,0.06284152378795654,PCV15 vs PCV13
6,19F,NCT03893448,0.06494256318728886,0,0.1284866582289238,0.03858220027912159,PCV15 vs PCV13
6,19F,NCT04016714,0.06805398581209565,0,0.13904813690343018,0.039733724929356375,PCV15 vs PCV13
6,19F,NCT04384107,0.05006777161890663,0,0.12907419278100474,0.035713411839698485,PCV15 vs PCV13
6,19F,NCT02987972_lot1,0.005497211724478479,-0.03450126500308853,0.06306324462899089,0.023146630724339035,PCV15 vs PCV13
6,19F,NCT02987972_lot2,0.025703437708454624,-0.007627797431104909,0.08607357311145114,0.026284891842399818,PCV15 vs PCV13
7,23F,NCT01215188,0.1425588772357722,0,0.3396765501204908,0.102256473040466,PCV15 vs PCV13
7,23F,NCT02037984,0.20318615988567412,0,0.522165293635749,0.15399510269482153,PCV15 vs PCV13
7,23F,NCT02531373,0,-0.1385817305107821,0.2169153012273479,0.07753096470492529,PCV15 vs PCV13
7,23F,NCT03620162,0.08785138293967965,0,0.26616638490291517,0.08121628593125256,PCV15 vs PCV13
7,23F,NCT03692871,0.052601016935654776,-0.0757170412136883,0.30939738498362834,0.09998095924017487,PCV15 vs PCV13
7,23F,NCT03885934,0,-0.1289830395277579,0.19577973426901962,0.07610229294110314,PCV15 vs PCV13
7,23F,NCT03893448,0.1611765095347737,0,0.34796954018269716,0.10571972798852115,PCV15 vs PCV13
7,23F,NCT04016714,0.019756630079333704,0,0.09928152122602052,0.03113160993204626,PCV15 vs PCV13
7,23F,NCT04384107,0.1958200230090985,0,0.4533099990634257,0.11406188977335201,PCV15 vs PCV13
7,23F,NCT02987972_lot1,0.09421835067869466,0,0.23429376350294567,0.07053110159087798,PCV15 vs PCV13
7,23F,NCT02987972_lot2,0.017680329596763134,-0.026195685039598748,0.10593426090408604,0.035537687875537995,PCV15 vs PCV13
8,1,NCT01215188,0.022936617484813127,0,0.11898689266901918,0.037408462879086245,PCV15 vs PCV13
8,1,NCT02037984,0.040696604426289085,-0.02999408892239671,0.334268333804164,0.10264443647193068,PCV15 vs PCV13
8,1,NCT02531373,0,-0.03069420797366992,0.21500070817728767,0.0674402980203295,PCV15 vs PCV13
8,1,NCT03620162,0.06318354635533785,0,0.23279109283805924,0.07579865965207158,PCV15 vs PCV13
8,1,NCT03692871,0.00986660224321989,-0.0352750332460104,0.24164743066719344,0.07556962348646916,PCV15 vs PCV13
8,1,NCT03885934,0.10883442843040658,0,0.3411263067286253,0.10181470527683782,PCV15 vs PCV13
8,1,NCT03893448,0.091391757314637,0,0.2693287795064884,0.08810845720759294,PCV15 vs PCV13
8,1,NCT04016714,0.12474503453621466,0,0.34853039333158636,0.11556662452282948,PCV15 vs PCV13
8,1,NCT04384107,0.21194781718452704,0,0.5043705570369837,0.14234174585187387,PCV15 vs PCV13
8,1,NCT02987972_lot1,0.08933991907533789,0,0.24031559017543874,0.07922406530075068,PCV15 vs PCV13
8,1,NCT02987972_lot2,0.04986805865377697,0,0.16539735058972427,0.05188682737797266,PCV15 vs PCV13
9,3,NCT01215188,-0.11266258098533477,-0.396184226533872,0,0.12840639189877928,PCV15 vs PCV13
9,3,NCT02037984,-0.06777832706483178,-0.4164654482745815,0,0.13252170548793551,PCV15 vs PCV13
9,3,NCT02531373,-0.03579594470755998,-0.3729528160537985,0,0.11988106367579418,PCV15 vs PCV13
9,3,NCT03620162,-0.010468491476522068,-0.1587968403799594,0,0.05063279674603864,PCV15 vs PCV13
9,3,NCT03692871,-0.008728843863575975,-0.2644850868935766,0.013934547827,0.08466073832440466,PCV15 vs PCV13
9,3,NCT03885934,-0.11786814273498125,-0.36647642757902116,0,0.10781347948294245,PCV15 vs PCV13
9,3,NCT04016714,-0.01596004799072981,-0.1857849462514597,0,0.060535288292602275,PCV15 vs PCV13
9,3,NCT04384107,-0.14540570370951444,-0.3910024712753866,0,0.12016642237417237,PCV15 vs PCV13
9,3,NCT02987972_lot1,-0.06673854805844215,-0.2567302629329362,0,0.08375223427763513,PCV15 vs PCV13
9,3,NCT02987972_lot2,-0.07251584285223922,-0.2744556666587113,0,0.08782846274969919,PCV15 vs PCV13
10,5,NCT01215188,0.06709123572953857,0,0.231305931062406,0.0736714511612236,PCV15 vs PCV13
10,5,NCT02037984,0.20793345452561507,0,0.6171851068336667,0.18389621959848013,PCV15 vs PCV13
10,5,NCT02531373,0,-0.14427822637177645,0.19677327664963765,0.079303604139094,PCV15 vs PCV13
10,5,NCT03620162,0.062070162559574094,0,0.2246780857649332,0.06961784989998812,PCV15 vs PCV13
10,5,NCT03692871,0,-0.15995184765519097,0.2651141659075522,0.10171461956927834,PCV15 vs PCV13
10,5,NCT03885934,0.04329110782777246,-0.04447998560193715,0.25076744376970084,0.08125749532791404,PCV15 vs PCV13
10,5,NCT03893448,0.14518117368786898,0,0.3825888340354639,0.11538823681050019,PCV15 vs PCV13
10,5,NCT04016714,0.14003217959149428,0,0.3872943259962935,0.12011737965132983,PCV15 vs PCV13
10,5,NCT04384107,0.1428533374041061,0,0.37734103241486033,0.11001460917259621,PCV15 vs PCV13
10,5,NCT02987972_lot1,0.10274959035441888,0,0.2911534057377515,0.08484063266306635,PCV15 vs PCV13
10,5,NCT02987972_lot2,0.12339254751628648,0,0.33567878198450823,0.09826751466139431,PCV15 vs PCV13
11,6A,NCT01215188,0.15802858843633882,0,0.3029476098324432,0.07752853103671516,PCV15 vs PCV13
11,6A,NCT02037984,0.11835387388656549,-0.012551728070111729,0.3225419849539854,0.08934146006123249,PCV15 vs PCV13
11,6A,NCT02531373,0.12575304663909437,0,0.38770815383893065,0.12005588816617771,PCV15 vs PCV13
11,6A,NCT03620162,0.10692566533945724,0,0.23051337622709725,0.059708937259156214,PCV15 vs PCV13
11,6A,NCT03692871,0.1167157031221242,0,0.3150710614995378,0.08803754430334668,PCV15 vs PCV13
11,6A,NCT03885934,0.1600149845257266,0,0.3659218196638853,0.10612194864239453,PCV15 vs PCV13
11,6A,NCT03893448,0.15131306471963013,0,0.2749718260104212,0.07149067259541911,PCV15 vs PCV13
11,6A,NCT04016714,0.14687055262424842,0,0.27031397842645805,0.07308148946391399,PCV15 vs PCV13
11,6A,NCT04384107,0.13435133411148792,0,0.26548034108655716,0.06204276907759184,PCV15 vs PCV13
11,6A,NCT02987972_lot1,0.09854521906776226,0,0.20231283387290805,0.050548666666612216,PCV15 vs PCV13
11,6A,NCT02987972_lot2,0.12177595618266301,0,0.23605301454130292,0.059059318103802876,PCV15 vs PCV13
12,7F,NCT01215188,0.13205849906971467,0,0.3480278363067791,0.08976725339139419,PCV15 vs PCV13
12,7F,NCT02037984,0.06534628746066096,-0.08719223611260178,0.3282000072614425,0.10981826601315968,PCV15 vs PCV13
12,7F,NCT02531373,0.08598575133276043,-0.028623669287931964,0.3653102113570714,0.11165064266638156,PCV15 vs PCV13
12,7F,NCT03620162,0.16125571384933535,0,0.42065875999781127,0.1132850501714693,PCV15 vs PCV13
12,7F,NCT03692871,0.08772670677302674,-0.07143310910320137,0.40514055762326856,0.12755692157495563,PCV15 vs PCV13
12,7F,NCT03885934,0.08682666305543352,-0.02093279108740453,0.3219424007584264,0.0965469377206704,PCV15 vs PCV13
12,7F,NCT03893448,0.14390664210789073,0,0.3631322474448334,0.09515924367292027,PCV15 vs PCV13
12,7F,NCT04016714,0.11793127697702799,0,0.3059553298541699,0.08470430126198565,PCV15 vs PCV13
12,7F,NCT04384107,0.08864434776131969,0,0.26650137139863644,0.07318307205772995,PCV15 vs PCV13
12,7F,NCT02987972_lot1,0.16499900783521282,0,0.42724660946382126,0.10822252623850886,PCV15 vs PCV13
12,7F,NCT02987972_lot2,0.14560689524829984,0,0.37496555172954654,0.09669754273140888,PCV15 vs PCV13
13,19A,NCT01215188,0.1549461860904915,0,0.310841350731534,0.10102189777335076,PCV15 vs PCV13
13,19A,NCT02037984,0.05396009139214586,-4.940039956186498e-4,0.21309904477221547,0.06658984441148887,PCV15 vs PCV13
13,19A,NCT02531373,0,-0.04308374436544005,0.10625709843172643,0.03414229171392011,PCV15 vs PCV13
13,19A,NCT03620162,0.05165308581212291,0,0.1475376238171522,0.04497328454056953,PCV15 vs PCV13
13,19A,NCT03692871,0.04601488224070427,-0.04783573456092989,0.22859936002106512,0.07378728309098197,PCV15 vs PCV13
13,19A,NCT03885934,0.045646244828995375,0,0.1491757814793804,0.0454886539845111,PCV15 vs PCV13
13,19A,NCT03893448,0.06994609038655297,0,0.1465574748248962,0.046697220786588375,PCV15 vs PCV13
13,19A,NCT04016714,0.07430139452065254,0,0.1519879781245053,0.047432969891397884,PCV15 vs PCV13
13,19A,NCT04384107,0.0511287411899124,0,0.13506805360914778,0.03784971519378937,PCV15 vs PCV13
13,19A,NCT02987972_lot1,0.024641544226845946,-0.0018124519165851208,0.08759913913899646,0.02653507305912244,PCV15 vs PCV13
13,19A,NCT02987972_lot2,0.047584658926683954,0,0.11925702858737694,0.036077086872127226,PCV15 vs PCV13
1,4,NCT03512288,0.11987995653609529,0,0.36396988119251605,0.09591593713698526,PCV20 vs PCV13
1,4,NCT04382326,0.10349572504327931,0,0.2493085652665209,0.0677814075086673,PCV20 vs PCV13
