st,serotype,study_id,logRR,logRR_lci,logRR_uci,sd_logRR,Comparison
5,18C,NCT00366899,0.14050545047077367,0,0.30683892555370174,0.09113140923703053,PCV13 vs PCV7
5,18C,NCT00452790,0.02941478226531613,-0.013466382831772195,0.13356551022114954,0.041937888399531165,PCV13 vs PCV7
5,18C,NCT00366678,0.0537127240923585,0,0.167155366141613,0.050866967947193316,PCV13 vs PCV7
6,19F,NCT00688870,-0.026000659642709145,-0.17074630823998158,0.08227246518717092,0.0629349651846022,PCV13 vs PCV7
6,19F,NCT00689351,-0.13643792269229005,-0.33070523881124414,0,0.08740630650129654,PCV13 vs PCV7
6,19F,NCT00366899,-0.038576139926919994,-0.14644990207244554,0.03205579047719723,0.04603517948655842,PCV13 vs PCV7
6,19F,NCT00452790,-0.14504999413316,-0.32475161618392606,0,0.08457844194834335,PCV13 vs PCV7
6,19F,NCT00366678,-0.07668084643337414,-0.219945361887311,0,0.06418834060052427,PCV13 vs PCV7
7,23F,NCT00688870,0.16359870880162664,0,0.4779433460369027,0.12072650126067876,PCV13 vs PCV7
7,23F,NCT00689351,-0.020073200483289977,-0.22219712588446544,0.13843030463864353,0.09188415387347028,PCV13 vs PCV7
7,23F,NCT00366899,0.14005902310434282,0,0.3473964198895002,0.09281345935090948,PCV13 vs PCV7
7,23F,NCT00452790,0.08668345521610643,0,0.26075163711967786,0.07141598944222402,PCV13 vs PCV7
7,23F,NCT00366678,0.07301813298050375,0,0.23374033185054877,0.06798084448890673,PCV13 vs PCV7
8,1,NCT00688870,-0.8229175534369748,-2.4354355723315484,0,0.6445888923065068,PCV13 vs PCV7
8,1,NCT00689351,-0.9102717058951852,-2.4917511249633026,0,0.6523258406246673,PCV13 vs PCV7
8,1,NCT00366899,-0.6916046403356297,-2.261860430126945,0,0.6200989642874805,PCV13 vs PCV7
8,1,NCT00452790,-0.6330448201431755,-2.166486338357002,0,0.5992865139792898,PCV13 vs PCV7
