st,serotype,study_id,logRR,logRR_lci,logRR_uci,sd_logRR,Comparison
5,18C,NCT02987972_lot1,0.042778034374744145,-0.06736831776753685,0.16991504897438262,0.05822615971993185,PCV15 vs PCV13
5,18C,NCT02987972_lot2,3.1787652717429893e-4,-0.033339407002637045,0.038483763293586076,0.016104654560374323,PCV15 vs PCV13
5,18C,NCT03848065,0.04809770129049973,-0.0852708384402379,0.2407071493130446,0.07873942923927191,PCV15 vs PCV13
6,19F,NCT01215188,0.01571841673711405,-0.12112134628897102,0.1348577066461439,0.06412935486673556,PCV15 vs PCV13
6,19F,NCT02037984,-0.0024289078882220316,-0.07420026524136558,0.061300110606428336,0.03134024090916897,PCV15 vs PCV13
6,19F,NCT03692871,0.005204848906738224,-0.08243104349547836,0.10502546719534998,0.04471713596250859,PCV15 vs PCV13
6,19F,NCT03893448,0.008937858552491518,-0.0696587175106857,0.07461734764701927,0.036163264103915724,PCV15 vs PCV13
6,19F,NCT04384107,0.008369822636058899,-0.06514078952398776,0.07430129795750003,0.0348605490942877,PCV15 vs PCV13
6,19F,NCT02987972_lot1,0.002850461640822921,-0.032902398262380304,0.03703938568049748,0.016705018922823462,PCV15 vs PCV13
6,19F,NCT02987972_lot2,0.0016530247145887245,-0.025233543837537033,0.031317935183482554,0.013280849663209,PCV15 vs PCV13
6,19F,NCT03848065,0.008845763561470488,-0.0837815576761326,0.09493159356586173,0.04285314639365091,PCV15 vs PCV13
7,23F,NCT01215188,0.05168754922315655,-0.026385584859400523,0.1548905909282624,0.046160030951681745,PCV15 vs PCV13
7,23F,NCT02037984,0.009528420459231857,-0.0761518436713809,0.1399128952333136,0.05001368297324869,PCV15 vs PCV13
7,23F,NCT03692871,3.18296088401393e-4,-0.13471966313053696,0.13213614147362968,0.061488802408556024,PCV15 vs PCV13
7,23F,NCT03893448,0.018360544390003675,-0.010862826427530003,0.07214508494715927,0.02092286883888812,PCV15 vs PCV13
7,23F,NCT04384107,0.03127563496789154,-0.01774952930656457,0.11489827484739916,0.034473739414951965,PCV15 vs PCV13
7,23F,NCT02987972_lot1,0.002267142145976564,-0.03180527988875237,0.050370052639338185,0.019149273770828572,PCV15 vs PCV13
7,23F,NCT02987972_lot2,-0.02498515992052308,-0.09904126899476799,0.01353277170035241,0.028870258425249942,PCV15 vs PCV13
7,23F,NCT03848065,0.03472173469630846,-0.0307524613787979,0.1712326054883649,0.052307364484221346,PCV15 vs PCV13
8,1,NCT01215188,0.0053407073396432025,-0.15119856801721435,0.11114414853947463,0.06503389381414577,PCV15 vs PCV13
8,1,NCT02037984,0.001513216545836471,-0.11816060024227364,0.09965152941097984,0.05205731539047321,PCV15 vs PCV13
8,1,NCT03692871,0.003126674277126096,-0.19070974224919257,0.14356490947475226,0.07815186926433859,PCV15 vs PCV13
8,1,NCT03893448,0.008027016478921123,-0.20592848263821403,0.155203478248968,0.09062307310827455,PCV15 vs PCV13
8,1,NCT04384107,0.009020676475751443,-0.2279863315990476,0.1707767968622791,0.10088383079672364,PCV15 vs PCV13
8,1,NCT02987972_lot1,0.005856243896437796,-0.1537363604817492,0.11634098479053458,0.06726576862144668,PCV15 vs PCV13
8,1,NCT02987972_lot2,0.0026457682778757707,-0.09439165836993439,0.07375116240013363,0.04037897936012564,PCV15 vs PCV13
8,1,NCT03848065,0.002781898422508533,-0.13862451055102606,0.11916027735849133,0.061007227559396394,PCV15 vs PCV13
9,3,NCT01215188,0.07007636261151085,-0.11672526243100523,0.3297496644124831,0.1156819186654631,PCV15 vs PCV13
9,3,NCT02037984,0.08109417639710692,-0.14211962249392404,0.42142772911212406,0.14484565050943862,PCV15 vs PCV13
9,3,NCT03692871,0.03164514080313996,-0.07507421553057446,0.2534265262428397,0.08040456257196338,PCV15 vs PCV13
9,3,NCT04384107,0.06502376445077562,-0.10681508165821509,0.3144019966084339,0.10885066842458366,PCV15 vs PCV13
9,3,NCT02987972_lot1,0.07263117414400178,-0.11985440149190671,0.34236972926342885,0.11925662314995836,PCV15 vs PCV13
9,3,NCT02987972_lot2,0.06924369691493304,-0.11586956676138344,0.33416734836444595,0.11513583463587708,PCV15 vs PCV13
9,3,NCT03848065,0.018281419656182685,-0.05588997803985594,0.17873433559492416,0.05692981289616462,PCV15 vs PCV13
10,5,NCT01215188,0.0017577581095578054,-0.08833049792508853,0.06620833590806861,0.036342910818544155,PCV15 vs PCV13
10,5,NCT02037984,0.00389502041803258,-0.23126947424418723,0.18150353389994733,0.0970879784085493,PCV15 vs PCV13
10,5,NCT03692871,-1.681520547105464e-4,-0.16445486024131195,0.13956736402152672,0.07447983849167483,PCV15 vs PCV13
10,5,NCT03893448,0.007037318425136441,-0.17959528414443374,0.13545372580219955,0.07794631242720068,PCV15 vs PCV13
10,5,NCT04384107,0.00508066457440437,-0.1539616129143117,0.1116951474327358,0.06488890869611155,PCV15 vs PCV13
10,5,NCT02987972_lot1,0.005441484492637372,-0.14721306764052905,0.10899083576855004,0.06340235326989792,PCV15 vs PCV13
10,5,NCT02987972_lot2,0.0036195261377960364,-0.114667512103451,0.08391239660163512,0.04889786986227067,PCV15 vs PCV13
10,5,NCT03848065,0.0013675468063625296,-0.13152066452421923,0.114158772450739,0.058668139847835914,PCV15 vs PCV13
11,6A,NCT01215188,0.29650864673120436,0.13559695968999871,0.4936047029526926,0.09103833812085821,PCV15 vs PCV13
11,6A,NCT02037984,0.1255755822731457,0.004921179201075886,0.3114716547847883,0.07850304343947163,PCV15 vs PCV13
11,6A,NCT03692871,0.21243468961549272,0.07000865018050786,0.43011868841449963,0.09260455641993576,PCV15 vs PCV13
11,6A,NCT03893448,0.16805010174385648,0.07449310261396097,0.27628371332750534,0.05108587501363144,PCV15 vs PCV13
11,6A,NCT04384107,0.1465752962929181,0.06334815929842523,0.24890236950544523,0.04753716539742584,PCV15 vs PCV13
11,6A,NCT02987972_lot1,0.15735266908256884,0.0670203664945495,0.2657183331239428,0.051392009201313274,PCV15 vs PCV13
11,6A,NCT02987972_lot2,0.14623267302168896,0.06356121375644674,0.2513519807283408,0.047775870736256575,PCV15 vs PCV13
11,6A,NCT03848065,0.11398583911108773,0.0346995001838154,0.24145454865222585,0.0527408663854362,PCV15 vs PCV13
12,7F,NCT01215188,0.03827310933627848,-0.07646030044819281,0.15512729469845565,0.05635227555769402,PCV15 vs PCV13
12,7F,NCT02037984,0.032188402168553676,-0.07992386569150778,0.17380156287694337,0.06166919963593952,PCV15 vs PCV13
12,7F,NCT03692871,0.0373491908750232,-0.10510411025014324,0.2226559736151688,0.07881271613476902,PCV15 vs PCV13
12,7F,NCT03893448,0.03119889760558392,-0.06000485980500971,0.11986559375889322,0.04468708431065366,PCV15 vs PCV13
12,7F,NCT04384107,0.01683782276282164,-0.04015149492984635,0.0924265623225816,0.03225291936594638,PCV15 vs PCV13
12,7F,NCT02987972_lot1,0.02236478030266076,-0.04618298377684522,0.09893606739481993,0.035907961657570556,PCV15 vs PCV13
12,7F,NCT02987972_lot2,0.022661932062788992,-0.04696813554870424,0.10247665068856587,0.037064034676218195,PCV15 vs PCV13
12,7F,NCT03848065,0.05346175466093994,-0.11104169974661302,0.24195690971842568,0.08724847247226276,PCV15 vs PCV13
13,19A,NCT01215188,0.030948233948640214,-0.11780750862614464,0.17081238515155212,0.07333955873877011,PCV15 vs PCV13
13,19A,NCT02037984,0.0015286412533768168,-0.033454088594877286,0.052167233040117326,0.0205157471377866,PCV15 vs PCV13
13,19A,NCT03692871,0.019901578837834943,-0.0868198693836459,0.1406673762200646,0.05740114869339865,PCV15 vs PCV13
13,19A,NCT03893448,0.012808451796783915,-0.048733413801493326,0.07002583311995643,0.030106427216880765,PCV15 vs PCV13
13,19A,NCT04384107,0.016412646304611256,-0.06232332775378494,0.09197299092879192,0.038879628632398223,PCV15 vs PCV13
13,19A,NCT02987972_lot1,0.007110390191799487,-0.030788113216285704,0.0447429638585491,0.018523246500192183,PCV15 vs PCV13
13,19A,NCT02987972_lot2,0.006885882301403523,-0.030524316048828028,0.04521298157862994,0.018537279944648127,PCV15 vs PCV13
13,19A,NCT03848065,0.002257418604652228,-0.03088390159939768,0.05113224515757243,0.018779765897253112,PCV15 vs PCV13
1,4,NCT03512288,0.019493663176100018,-0.07439322742993759,0.17144849633803352,0.05776318367582144,PCV20 vs PCV13
1,4,NCT04382326,0.05469776602083032,-0.12586219047528718,0.2561642376896958,0.09080599277485298,PCV20 vs PCV13
1,4,NCT04530838,0.077378519354756925,-0.18500717259330512,0.3536866894016622,0.130451211332077,PCV20 vs PCV13
2,6B,NCT03512288,0.13941070961088076,0.025211684993091333,0.3331686264957,0.07824502751947929,PCV20 vs PCV13
2,6B,NCT04382326,0.16397002997675547,0.06032917390406234,0.29752781456861915,0.06138813013800548,PCV20 vs PCV13
2,6B,NCT04530838,0.21519420869023453,0.07719343297952974,0.4080800020269137,0.08510505698697218,PCV20 vs PCV13
3,9V,NCT03512288,1.8314812488418042e-4,-0.12028916792151917,0.0857715250275438,0.04807300559688115,PCV20 vs PCV13
3,9V,NCT04382326,0.0015064966515736522,-0.17603069136824154,0.1276263869602951,0.07678839131514792,PCV20 vs PCV13
3,9V,NCT04530838,0.001541799589150461,-0.20065306313257003,0.14671821437827454,0.08706705940823704,PCV20 vs PCV13
4,14,NCT03512288,0.02094472981522566,-0.02057806418761816,0.10604547885508145,0.03310834184845775,PCV20 vs PCV13
4,14,NCT04382326,0.04558114060040941,-0.01042395653946111,0.11905439595745856,0.03327048407965445,PCV20 vs PCV13
4,14,NCT04530838,0.029639410698822477,-0.011949338788259945,0.11298293997458426,0.03213238509453012,PCV20 vs PCV13
5,18C,NCT03512288,0.0349336351731635,-0.06778964689750364,0.18614999448061656,0.062174728708427385,PCV20 vs PCV13
5,18C,NCT04382326,0.04258773232879243,-0.0704491301800911,0.1696959325982103,0.05915763654044411,PCV20 vs PCV13
5,18C,NCT04530838,0.06595526364276383,-0.10805740769316825,0.25746220314837664,0.09013643935114243,PCV20 vs PCV13
6,19F,NCT03512288,0.002762427075460483,-0.04603476256292058,0.05744104295691004,0.02413425408248495,PCV20 vs PCV13
6,19F,NCT04382326,0.00798022773230711,-0.0645282866172124,0.07243406254189846,0.0341586584720882,PCV20 vs PCV13
6,19F,NCT04530838,0.009834971083754862,-0.08093410395377587,0.09012626863642859,0.04228824218762908,PCV20 vs PCV13
7,23F,NCT03512288,0.04913584329931986,-0.029665082064969893,0.19749820882766117,0.05830588343644695,PCV20 vs PCV13
7,23F,NCT04382326,0.08303461675460744,-0.04016979591362792,0.22121953915900888,0.06651593939691416,PCV20 vs PCV13
7,23F,NCT04530838,0.08357648730642886,-0.03988437657786687,0.24529358847408333,0.07224197094314184,PCV20 vs PCV13
8,1,NCT03512288,0.0036246000787896193,-0.12281633110652784,0.09276800215275954,0.051780246665742866,PCV20 vs PCV13
8,1,NCT04382326,0.007951054512845168,-0.20849473612659647,0.15616559142734215,0.09122974036432673,PCV20 vs PCV13
8,1,NCT04530838,0.008762330567552823,-0.23286185674826387,0.17531695346956186,0.10192276388338622,PCV20 vs PCV13
9,3,NCT03512288,-0.028121613681325375,-0.16945703503146595,0.05764967504659731,0.05841925023527638,PCV20 vs PCV13
9,3,NCT04382326,-0.04287899058737432,-0.20823636114994337,0.07316812078826522,0.07274116434723356,PCV20 vs PCV13
9,3,NCT04530838,-0.04142465273610041,-0.2091065902852448,0.07299939754195299,0.07227806975153658,PCV20 vs PCV13
10,5,NCT03512288,0.0019847958774432684,-0.1321927301561713,0.11137977568579861,0.059080670092816645,PCV20 vs PCV13
10,5,NCT04382326,0.008993382455435128,-0.22606786214468033,0.17161416279241992,0.09863436966290161,PCV20 vs PCV13
10,5,NCT04530838,0.011969264041817418,-0.32678622833262616,0.2453991676348852,0.14079179945027256,PCV20 vs PCV13
11,6A,NCT03512288,0.03745832543935457,-0.040295232218409534,0.1340455985495201,0.04334602940760012,PCV20 vs PCV13
11,6A,NCT04382326,0.10551025205347164,0.044217742610984996,0.1898639398278446,0.037490781992967175,PCV20 vs PCV13
11,6A,NCT04530838,0.17613019981793743,0.07318180024766573,0.3113933583087766,0.06071032026628686,PCV20 vs PCV13
12,7F,NCT03512288,0.01748661319411271,-0.046176756651226024,0.0977484723399228,0.034454817230102575,PCV20 vs PCV13
12,7F,NCT04382326,0.03414976767319411,-0.06399143511898077,0.13426056756420582,0.048547885391825425,PCV20 vs PCV13
12,7F,NCT04530838,0.036304108188347506,-0.07153362126771294,0.15141789705477773,0.05552340915343396,PCV20 vs PCV13
13,19A,NCT03512288,0.0060935102953378895,-0.03783312163706424,0.06148017638273981,0.024010258299943393,PCV20 vs PCV13
13,19A,NCT04382326,0.011096510066314957,-0.044469308629389914,0.06535014232541486,0.02739803597821923,PCV20 vs PCV13
